Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/25/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bahrein,BHR,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,1360774758.84121,1227157593.41565,1337941165.96901,1373829388.7828,1333801422.74692,1122372720.21103,1412574532.29933,1605306697.72147,1725453561.44655,1777159820.10789,1840973997.58307,2006203184.74825,2051923931.62393,2895643505.16612,4342187749.57618,4050919098.60005,4008299045.06264,5299463737.03106,4774194828.72022,5454261306.9061,5527718440.19013,6229406002.51976,3546207932.19981,2611989314.00794,2823123079.34137,2334278370.00967,3902650742.43906,
Bahamas,BHS,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,172283366.874487,176619981.956283,179199375.081757,171391392.400695,227046333.545615,346518164.92189,410499712.197927,349644583.160698,319252843.728164,380645829.417907,491108558.163103,674401942.812061,586297936.226167,461331327.062986,464482895.393893,567909087.744537,1009823819.80338,1044153800.49774,1070217424.65299,846941347.75579,807408405.007461,874337064.77897,895475136.251959,1001933945.18353,1413972940.85571,1345344674.14449,1757782753.50028,
Bosnia y Herzegovina,BIH,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,80406088.8620727,174530374.663959,452403157.491563,496626475.424899,1233132927.04398,1336266925.26078,1813519793.37355,2427266571.09408,2547614646.93943,3671010361.24337,5041780928.68635,4479825860.3902,4575111866.53329,4411161779.56729,4247540639.15232,4389987070.5025,4984005030.66019,4860208933.35914,4790984890.64006,5136418168.10228,6473729518.60968,6808433501.27296,7207699940.37337,
Belarús,BLR,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,100987552.590763,377020387.881762,469150024.053594,393699160.773387,702756649.059353,294270277.250556,350495841.300002,390676493.528801,687361275.148582,636538852.309087,836974642.741323,1341819426.53213,1386410520.73254,4178575862.32941,3063153364.72563,5640214197.2805,5025440611.53055,7863285897.42622,8094992776.16545,6654216939.69032,5067715364.28753,4172797260.41231,4907608003.26984,7315236708.5196,7157559690.48716,9393817368.90426,
Belice,BLZ,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,38746495.1016734,34521492.1816793,37608482.6699034,58401982.7843742,59415503.2472151,44084978.8045731,71305511.291037,122898988.202728,112041498.811027,114506518.223208,84684001.2302939,48253483.7920367,71357473.8645495,113721680.976537,108512535.020953,166162897.20763,213683331.633225,217999757.441087,237114250.351976,288924768.784865,402752296.213006,486876774.541703,437151657.938585,376735092.705476,312140148.194318,294468435.057294,277578761.136722,
Bermudas,BMU,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,572438127.381549,793388690.272346,1005482847.42788,1301661210.80997,1359051283.44007,1218866920.23489,1248580099.5968,1184108227.67537,1146023735.30062,892729137.789948,1096941369.79827,1271422924.68151,1794984952.8082,3193982720.12098,5313631986.14594,7719766413.099,8574579206.49636,9730683978.92495,11994673114.8231,13924289443.08,14429068711.3771,15129277524.0077,13049620686.0687,10053627485.0797,10245969449.6731,8929614182.53614,6455449941.6788,
Brasil,BRA,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,32247610989.3312,38810777748.0861,51842389630.8018,60152476087.583,52208520617.4322,44487193726.0979,36342324443.4703,33015297295.6899,35866445530.2453,37832146718.419,49297286966.3089,52934865185.6722,53799284976.6775,85842861115.1295,180333622535.832,193783363540.649,238539464848.441,288574623536.622,352010222755.829,373160977539.732,358816422466.118,363570226084.661,356464980327.488,364984039092.456,373955518686.487,374709673447.828,356886386911.979,
Barbados,BRB,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,150453016.885195,195765859.521783,219099891.129847,289685885.665313,264917582.833211,365945246.439458,301944450.75495,472693479.363243,690373663.970562,668514868.724441,737943173.036773,579857104.076333,603465289.14044,636089800.395959,839429792.734651,738527014.772726,871145394.006876,833540950.447842,812596875.611228,839722748.012763,680957827.153573,632258680.138622,553604323.881265,431758241.990471,265841633.120924,533906813.039013,772118649.502051,
Brunei Darussalam,BRN,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,516845011.531987,408340574.417856,381821178.372171,448994000.486639,474743404.017911,488889689.086051,491885270.089171,513570258.749097,667491396.601975,751159763.901468,1357268956.60248,1563162507.49248,2583674787.86635,3449167916.72605,3575273901.90557,3648818757.27273,3366322585.18654,3487053368.54429,3488124299.73021,3407126454.77295,4272696957.80614,
Bhután,BTN,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,97959126.3119322,121399997.681132,130457701.238667,190071378.054329,188716779.038473,256803120.584636,292285630.243815,317632400.62607,323362186.673919,354949465.105834,366596385.792882,398620011.69281,467426180.776746,545324764.562267,699049465.438374,764803120.519601,890893416.551035,1002139101.89679,789643751.580542,954678385.085582,991306676.488434,1245086666.63096,1103179128.57934,1127277331.66278,1206238190.85106,987247035.583982,1238371618.29552,
Botswana,BWA,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,4097336692.1388,4401465617.84401,4695481047.02049,5027655243.07193,5675003355.80286,5940671350.99934,6228827033.43851,6318214000.31791,5897250157.19176,5473918813.89759,5339775869.80523,5661431014.73493,6309056417.68859,7992391904.99401,9789741087.58999,9118641527.54695,8703960321.12573,7885215351.92874,8081885901.07054,7627972585.34516,7726052459.97927,8322776203.08769,7546144960.24368,7188821774.82296,7490512373.36878,6656913637.84624,6170221067.31238,
República Centroafricana,CAF,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,116326746.95329,214276441.951393,237946017.450278,236343697.896851,181786252.890698,148903855.747506,139507412.455047,136311955.642757,121827806.687419,127052247.633007,137053605.720033,153195695.517304,144923649.427183,132419817.11154,91867874.120971,131466500.98142,210590013.326623,181175454.945794,154510967.212474,157902473.531176,193663724.475369,259571697.529109,213800567.288047,239797985.500412,362717270.49893,361797180.317651,350305401.8215,
Canadá,CAN,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,14845679468.3133,13774515278.0773,16369362023.5162,21562298749.7584,18718498839.7578,24023245895.1669,28650287867.4575,32427268296.4522,34252695467.5387,37189390323.6644,36267581049.3034,34476385087.8754,33018041276.077,35063091947.1937,41082108778.8237,43872316563.9077,54356329766.8962,57151157771.2186,65818985667.1989,68546343361.9693,71937085415.7952,74699962252.5789,79753521149.8993,82718110857.6299,86677706696.7064,83925602808.0082,85297110783.6887,
Europa Central y del Báltico,CEB,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suiza,CHE,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,65167423128.0391,66645253531.2278,68620316792.5668,69182548684.4613,63195012603.3216,65157795246.4752,60492112040.3757,53620270122.4935,51549537913.3508,61276111966.1962,69563022240.0611,74567877421.4052,57575300181.4139,64461048829.5393,75172320982.2309,74145636040.695,134565689169.637,270479819574.103,330585879227.201,531302252827.225,536235288240.201,545787281753.12,602402585638.351,678909680869.541,811030675725.884,787021335043.725,854928999231.114,
Islas del Canal,CHI,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,10368846508.5188,13801961380.9487,14859706880.9617,15659156323.552,18112424930.7211,16221026833.4084,14970636411.651,15055115211.0232,14399463580.6192,15343862166.6232,15842927419.0005,15997301155.2013,16933297690.4239,19396987006.6216,16843397511.3296,23079229513.8107,25292079030.7077,27827450636.1978,41943889984.8962,41649256237.5881,41093252538.759,40447379051.6687,38641176606.0315,40493293729.5297,38981539753.7984,39858824174.8114,40655524238.3282,
China,CHN,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,27348104116.5518,57781337884.3961,80288427869.5104,111728900039.4,146448007873.157,152842955596.126,161414049491.999,171763098225.843,220056777617.14,297739475705.212,416199411548.593,622948544349.601,831409619695.566,1080755682869.9,1546364660543.37,1966037431070.11,2452899062067.79,2913711711315.37,3254674063563.49,3387512973773.81,3880368265252.93,3900039302991.09,3405253363888.14,3097658421378.4,3235681607213.04,3168216331199.09,3222894578036.36,
Côte d'Ivoire,CIV,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camerún,CMR,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,14152080.7963374,13740919.6525948,15372103.2588021,13833208.9058915,9555390.85371143,9911701.41281912,13121977.8772397,220219413.043293,340115355.120412,639930327.323177,652135227.569221,842430190.035234,964745492.908923,1735263262.18996,2931745509.79895,3112861315.14642,3675521655.97273,3642642765.84442,3198717752.7485,3380703262.12093,3471999831.39101,3168216856.18041,3536255065.98645,2225708778.07818,3196791410.74604,3459329760.96426,,
"Congo, República Democrática del",COD,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,54794299.78,131421000,157429000,82500000,98304292.5446,82500000,82500000,82500000,82500000,73858396.5161329,97757335.84787,236242009.298167,131200257.922625,154503797.163646,180677436.98623,77733370.4394543,1035381387.91635,1299652041.01224,1267500302.99162,1632551644.22764,1678465311.80225,1556982977.84139,1215934551.45168,708160749.155332,695398161.997957,665272094.992908,,
"Congo, República del",COG,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,5684242.05310168,54626028.279834,63605442.7976744,95102838.9249266,63149533.6213229,4043309.95571957,42583558.4675995,225059391.973169,71990506.3583461,35447852.891381,39441158.0588261,124471455.266244,737537427.530678,1848005218.09028,2183569352.93452,3881458050.91579,3806250383.75173,4446850565.67434,5641136195.74763,5549563315.43625,5245011451.13999,4926098059.12833,2221497219.19564,714352000.79598,379984138.830498,423617388.256644,988316008.036768,
Colombia,COL,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,8048472525.36075,8102672454.23283,8451976393.01174,9938020380.18383,9906526424.77727,8753946805.52858,8103046538.69517,9005870484.66315,10244081684.9203,10844467604.5963,10920223457.177,13536934555.3753,14954554923.0026,15437167995.6523,20951442986.8658,23670593274.4212,24987458715.7224,28076156124.4625,31895547050.8778,36997795799.9643,43158795571.8365,46809443348.4249,46222893468.525,46173772892.6654,47131104746.7563,47887623364.3511,52652707434.7902,
Comoras,COM,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,39023655.732082,44412092.8102105,44871592.058858,50918859.3899778,40648724.4244728,39309122.0355878,37315507.3479098,43370718.713776,62479684.9742351,80135345.6663709,94540111.9561427,103991907.504963,86095117.2184943,93890572.0897279,117643066.371415,112663906.888917,150899368.041147,146075888.489772,156064553.741795,195019557.081483,174071467.956823,171159502.43982,200562427.653927,159412124.098012,207879895.509358,199213183.261238,202031707.232998,
Cabo Verde,CPV,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,57690218.286324,42078709.1881349,36891764.1660585,27566288.8051845,19323245.8510309,8316973.76702968,43483582.8206316,28196818.8690417,45479478.0687327,77123428.2731056,92617800.6630992,139362725.6678,174391987.426298,254525770.70586,364462266.13089,361467111.500192,397876708.938471,382190200.497035,338617823.352149,375841714.655623,475334069.480303,510930777.488313,494495560.716106,572736752.547996,617362329.826463,606430600.295088,737990665.417386,
Costa Rica,CRI,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,1037650453.2867,906223458.268509,1059760042.0936,1000948786.72982,1262391834.99256,1063939793.94032,1460959448.45855,1318296304.08344,1330363591.32033,1502388943.15006,1840008317.69764,1922625761.23684,2313689169.31565,3117011524.08568,4115350419.03504,3800532461.63339,4066199745.09496,4627252201.99218,4755830027.91209,6856696345.8603,7330880578.95384,7211431939.58833,7833931554.67419,7573806767.99203,7149834513.74318,7500924411.18614,8937069411.20634,
Estados pequeos del Caribe,CSS,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Caimán,CYM,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,162073506,183500000,
Chipre,CYP,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,1276350833.97738,1640273756.64829,1294935135.54007,1704484026.17826,1525648592.50049,1512684036.37322,1967461146.58934,1868515473.45376,2396061101.36782,3181358209.38615,3450932654.51066,4113824037.25478,4429824566.75242,5942554137.32535,6506542487.54211,1004746547.28046,1281245251.30565,1141718898.06676,1187122352.5629,1191085645.63035,916261841.409657,893890213.595586,807868870.831618,812488586.049062,887692448.704109,924201541.467494,1033463563.89138,
República Checa,CZE,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,4551181360.14625,6948563349.6138,14612514154.3982,13084766354.7407,10035803025.8864,12624991439.2551,12935556425.9461,13141569747.934,14463996053.1848,23707071208.3116,26955067823.7587,28451131102.2748,29553532656.2902,31456871274.5685,34907225299.1543,37021634956.8126,41608025692.2174,42482660898.3128,40283016690.7132,44884691026.5825,56217652210.6233,54495067818.3817,64490290734.1553,85725304288.2449,147976372277.252,142511752519.564,149855634729.53,
Alemania,DEU,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,114821960532.991,113840942069.166,121816082182.873,118323129017.474,105207935384.78,108265125242.492,93407192492.0089,87496869035.2706,82131887553.9414,89142540697.4245,96835206408.4992,97169968440.5447,101675919831.833,111637059518.339,135932292207.152,138564426162.199,179040277106.549,215977935889.943,234104084887.41,248856490285.757,198535165663.607,193484758847.919,173730930555.425,184031339953.397,199983070123.869,198027061675.403,224027961016.416,
Djibouti,DJI,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,75101449.7334422,73758752.5894047,72155533.8264499,76970779.6592622,66567644.2079358,66454891.898932,70605911.8353095,67804571.8253999,70308696.5701331,73707750.587314,100129582.486949,93939056.7034005,89264770.3170111,120326699.173783,132137437.938871,175495410.942988,241831914.389104,248997896.289132,244112095.169796,248630000.267239,424961509.881339,393148391.657684,364857284.064063,407414266.733581,556097628.852465,454193909.718601,501857934.384136,
Dominica,DMA,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,19915109.143162,15414832.0518304,22123442.2827651,22894379.5511279,23892440.0932602,27665292.7100852,31574051.1669785,29372786.7374406,31224517.7425111,45497423.6565735,47735245.631936,42321834.5559941,49172196.72641,63047100.2578612,60522068.624978,55150083.3599292,75464032.6940291,76099741.2908616,81120934.2699267,94562315.3820093,87050886.0260666,101447737.686139,126225919.300594,221907763.515912,212292574.606832,191323608.30539,166809123.808339,
Dinamarca,DNK,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,10941474546.7797,9680246576.60019,11652290057.9194,14754070655.4947,19613799546.8514,15880864794.6196,22908487683.7656,15695951232.7906,17702199723.0595,27719142484.4471,37997724766.112,40020822397.2049,34028012496.5423,31083835098.4521,34318338718.0697,42326707926.7705,76617709422.3139,76510022325.9157,84955222078.4165,89697829678.4592,88676584007.3309,75391887669.079,65185093406.2789,64215805619.9462,75244445865.8039,70942078373.7473,66835547933.6664,
República Dominicana,DOM,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,658256133.767187,259100074.739565,372632170.279792,357007063.780119,396257894.564958,507121243.385005,699283161.340443,632133042.125822,1104534582.92325,474683747.71139,279543949.78349,826423250.968921,1929853894.76764,2275420935.30921,3044764601.31634,2694510025.16656,3580178695.74604,3874458746.77531,4114429337.35283,3558641726.41412,4700626508.01792,4861785571.88809,5266043354.25313,6134227406.75062,6872905749.30285,7717561574.1843,8870942286.35982,
Argelia,DZA,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,3655668337.88779,4813488033.45638,4164319964.09366,6296459575.24063,9666874794.88809,8452272524.78387,6146079211.16344,13556106802.2149,19625060612.8963,25151012703.1373,35454600266.1696,45691652467.4963,59167068864.0544,81462730475.3241,114972269711.741,148098646076.637,155111906771.678,170461132878.607,191369111470.407,200586904241.375,201436604411.915,186350590140.834,150595236894.628,120788088861.403,104852543743.412,87382910154.0942,71795950714.9485,
Asia oriental y el Pacífico (excluido altos ingresos),EAP,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inicial del dividendo demográfico,EAR,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia oriental y el Pacífico,EAS,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europa y Asia central (excluido altos ingresos),ECA,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europa y Asia central,ECS,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,1541717569.37448,2002942790.09083,1787782198.96368,2011360128.31461,2212962682.55717,1738909755.15919,1887630504.49258,1178958455.54319,1073533298.23222,1004402765.69838,1165340428.48352,1439913954.63566,2147944603.19674,2026480313.69129,3520672992.45779,4472854631.28031,3792122231.6349,2622493356.38252,2957999383.64451,2486036143.68357,4345840333.46757,3941357097.57337,2487276599.56405,4215553160.05677,2169697856.6482,2158694032.4143,2940235064.08469,
"Egipto, República Árabe de",EGY,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,13854276438.8218,14412967684.9265,17121798673.9485,18296476060.6246,19370588197.9808,18823907998.2299,15190021676.7155,13785040867.624,13598234040.4969,14076054422.998,14603576021.3742,15338514716.8957,21856784928.5556,26006845068.1543,32214421786.3476,34330505048.3926,34896678266.342,37028506134.5559,18637541110.4777,15672467970.7728,16536236826.4074,14926998051.7397,15858887325.7756,23642691705.9678,36400242555.8255,41839242990.7097,44568837112.0669,
