Country Name,Country Code,Indicator Name,Indicator Code,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Australia,AUS,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,311549325463.744,322213766862.677,367216364716.365,400302731411.229,434568007512.913,398899138574.239,388608221581.652,415222633925.768,378376086723.194,394648911678.527,466488060570.763,612490396927.017,693407758231.845,746054207846.661,853099630996.31,1053995523724.26,927805183330.879,1146138465603.81,1396649906339.35,1546151783872.96,1576184467015.49,1467483705131.74,1351693984524.5,1208846993739.99,1329188475752.32,1432881172002.17,1396567014733.23,
Austria,AUT,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,190379720809.18,203535242741.838,241038283062.645,237250948791.266,212790348404.555,218259904401.956,217185787342.851,196799778883.361,197337879194.631,213377771503.858,261695778781.038,300904221504.842,315974418604.651,335998557270.104,388691445387.353,430294287388.311,400172297860.517,391892746544.69,431120310088.82,409425234155.263,430068712971.867,441996131736.508,381817565893.574,395568644341.038,417237869115.93,455094861902.062,445075391688.156,
Azerbaiyán,AZE,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,3970953395.51544,3313939553.5418,3052467522.36104,3176703092.30412,3962735257.21455,4446370371.15023,4581246713.32066,5272617196.04517,5707720390.8515,6235856819.58445,7276013031.96905,8680370408.05943,13245716099.0057,20982986344.3027,33050343782.7759,48852482960.0779,44291490420.5026,52902703376.1057,65951627200.2026,69683935845.2139,74164435946.4627,75244294275.1498,53074370486.0433,37867518957.1975,40865558912.3867,47112941176.4706,48047647058.8235,
Burundi,BDI,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,938632612.026359,925030590.153683,1000428393.88528,869033856.317093,972896267.915425,893770806.077642,808077223.365746,870486065.883137,876794723.068586,825394490.15911,784654423.620476,915257323.3961,1117113045.65222,1273375020.26862,1356199364.85882,1611835901.9063,1781455092.07114,2032135246.50004,2235820867.82743,2333308099.46249,2451625332.74584,2705783272.07443,3104394858.11518,2959640987.29943,3172292379.36329,3036931818.18182,3012334881.64057,
Bélgica,BEL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,224721795708.955,244884129491.198,288025588396.278,279201433224.756,252708051420.839,258528339631.029,258158533986.789,236204532891.1,236541297539.15,257157820440.429,317381715575.621,368537000248.324,385570948886.954,407918078032.869,470324254037.777,515223524241.98,481345929424.84,480951629493.033,522645519183.591,496181260258.3,521642714407.843,534678075827.361,462149679343.822,475739588764.759,502698069366.942,543734366831.215,533097455834.509,
Benin,BEN,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,2274557914.07481,1598075932.35432,2169627250.93379,2361116587.86079,2268301537.65128,2455092582.30927,3676045652.8197,3511248899.71759,3663017699.61605,4174634520.35486,5337266687.57742,6179176459.36434,6565043459.50021,7027863025.13664,8158257571.77422,9748276762.24466,9699586794.44956,9535344283.47295,10693321953.6355,11141358945.1349,12517845732.2095,13284528654.0574,11388160958.249,11821066152.598,12701656930.6889,14250985958.6727,14390709094.9386,
Burkina Faso,BFA,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,2332018010.55341,1895290964.80829,2379518099.2266,2586550747.09844,2447669403.89018,2804902723.73145,3364819316.6129,2956746304.20757,3190371050.45524,3622350203.94595,4740768355.22974,5451688868.42974,6146352742.03313,6547420133.69942,7625723123.54939,9451436358.96861,9450697335.53565,10109618964.2848,12080296644.0643,12561016091.4673,13444301139.1384,13943016923.9017,11832159275.603,12833363370.174,14106956830.0857,16059910870.6239,15990803569.9961,
Bangladesh,BGD,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,33166519417.9894,33768660882.793,37939748768.6567,46438484107.5795,48244309133.4895,49984559471.3656,51270569883.5275,53369787318.6245,53991289844.3291,54724081490.5102,60158929188.2556,65108544250.0425,69442943089.4309,71819083683.7403,79611888213.148,91631278239.3237,102477791472.39,115279077465.226,128637938711.386,133355749482.478,149990451022.29,172885454931.453,195078678697.23,221415188000.475,249711027660.253,274039092455.306,302571254131.135,
Bulgaria,BGR,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,10829710144.9275,9697416974.16974,18983303571.4286,12294221472.7375,11315986087.1633,15030695296.5235,13627323284.5405,13245833843.5454,14183497963.1071,16402846413.0958,21144983551.6823,26157894736.8421,29869283400.0381,34379808888.6039,44405101469.5591,54438966419.8639,52023504656.2878,50381825504.2642,57386216850.3377,54033250328.5151,55615397665.5809,56901994980.3283,50647442756.7445,53806894796.3801,58971520599.2509,66230155099.5776,68558815111.6199,
Bahrein,BHR,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,5200265957.44681,5567553457.44681,5849467819.14894,6101861436.17021,6349202393.61702,6183776595.74468,6621010372.34043,9062898936.17021,8976196808.51064,9593510638.29787,11074813829.7872,13150159574.4681,15968723404.2553,18504760638.2979,21730000000,25710904255.3191,22938218085.1064,25713271276.5957,28776595744.6809,30749308510.6383,32539468085.1064,33387712765.9574,31050638297.8723,32234973404.2553,35473776595.7447,37652500000,38574069148.9362,
Bahamas,BHS,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,3092000000,3259000000,3429000000,3609000000,6332360000,6833220000,7683870000,8076470000,8317830000,8881160000,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10568400000,11111600000,11710800000,11928500000,12490700000,13022100000,13578800000,
Bosnia y Herzegovina,BIH,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,,1255802469.1358,1866572953.73665,2786045321.63743,3671816504.23851,4116699437.4041,4685733115.46841,5505887894.48893,5748993411.42021,6651106833.49374,8369878822.85055,10596205714.2857,11222953519.4252,12864610993.5219,15778767669.6991,19112739664.4697,17613836209.9581,17176781336.7644,18644723860.9709,17226849297.07,18178503835.4491,18558343508.3435,16211541820.2438,16913330693.9653,18080118128.3854,20183510561.2553,20164193806.88,
Belarús,BLR,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,16280991735.5372,14932024169.1843,13972676840.918,14756846153.8462,14128408565.7064,15222012660.4232,12138486532.0203,12736856827.9847,12354820143.8849,14594249022.8922,17827791321.3067,23144351851.8519,30207567316.6202,36954312354.3124,45277399813.6067,60763483146.0674,50874078052.2736,57222490768.7143,61757788944.7236,65685102554.8759,75527984234.2342,78813839984.3506,56454734396.5842,47722657820.6675,54726595249.1849,60031262269.3365,63080457022.6599,
Belice,BLZ,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,559858250,580863700,620140400,641383800,654314350,688992450,732750000,832050000,868350000,925050000,983500000,1051350000,1102050000,1210150000,1271600000,1351350000,1317300000,1377200000,1460800000,1522900000,1579400000,1662800000,1723800000,1775100000,1836600000,1871200000,1879613600,
Bermudas,BMU,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,1820359900,1867160100,2030750000,2695390000,2932827000,3130748000,3324433000,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,6144000000,6767000000,6980000000,6656000000,6634526000,6312691000,6378188000,6465756000,6413988000,6654541000,6899911000,7142316000,7224329000,7484113000,
Bolivia,BOL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,5734676560.92471,5981244886.917,6715220507.05164,7396966657.47054,7925673448.41368,8497545598.08352,8285075872.27307,8397912509.09679,8141537937.61068,7905485216.17852,8082364868.39357,8773451738.91129,9549077869.10651,11451869164.7112,13120183156.7149,16674324634.2373,17339992165.2422,19649631314.0482,23963033430.5954,27084497482.8616,30659338880.3786,32996188012.6821,33000198248.3362,33941126200.0606,37508642165.3366,40287647930.4761,40895322843.7851,
Brasil,BRA,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,437798577639.752,558111997497.263,769305386182.849,850426432991.742,883199625324.675,863723411632.917,599388579985.673,655420645476.906,559372276081.966,507962487700.024,558319920831.979,669316654017.094,891630177251.068,1107640289615.23,1397084349956.35,1695824565983.2,1667019783585.08,2208871646202.82,2616200980392.16,2465188674415.03,2472806919901.67,2455993625159.37,1802214373741.32,1795700168991.49,2062831045935.95,1885482534238.33,1839758040765.62,
Barbados,BRB,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,2063342117.03873,2151344901.30761,2216974096.35559,2363645403.47039,2498384129.66738,2817083478.34734,2951822204.54432,3059500000,3054500000,3106500000,3209500000,3444500000,3819500000,4217500000,4674000000,4785000000,4465500000,4530000000,4657500000,4610000000,4677000000,4696500000,4715000000,4830000000,4978000000,5086500000,5209000000,
Brunei Darussalam,BRN,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,4105706151.75145,4087337959.93191,4734020036.68689,5115602836.87943,5197332974.13793,4051147227.53346,4600000000,6001153306.2645,5601090584.36122,5843329107.56171,6557333084.60567,7872333215.00414,9531402847.87311,11470703002.0769,12247694247.2298,14393099068.5859,10732366286.2643,13707370737.0737,18525319977.7407,19047940300.8963,18093829923.2737,17098342541.4365,12930394937.8137,11400854267.7188,12128104859.1498,13567351175.0315,13469422958.5105,
Bhután,BTN,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,235239570.350935,270801565.189672,303053462.843047,316420860.852385,365964500.137703,376955087.251575,419035810.496981,424464089.897641,461444513.66815,520849551.532606,604041957.921855,682523857.01677,796938120.181406,874989895.601121,1168308516.63301,1227808790.6733,1234014291.82342,1547991317.81183,1777101316.67756,1781281281.57912,1756215665.09323,1907090813.45907,2003598212.99135,2158972129.00307,2450364928.07302,2446866404.93058,2530547157.56678,
Botswana,BWA,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,4160086253.1468,4259330999.03151,4730611067.02258,4847752842.78924,5020214747.45261,4790458837.17078,5484257417.17845,5788329609.15755,5489608299.66445,5438857106.73536,7511582173.37724,8957467706.5354,9918907108.09702,10137883299.3156,10939053365.4786,10945070441.9283,10267133177.7334,12786654498.3514,15351972361.1477,14380004175.1194,14901750991.2012,16250781586.6579,14420593484.0557,15646354089.458,17405588070.4332,18663265549.0196,18340480936.0444,
República Centroafricana,CAF,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,1278781166.72188,851174350.649409,1115389731.79119,1007791186.20106,937741468.029676,967338348.658314,999477510.686632,914500299.097034,931833302.752857,991387870.12463,1139754799.16304,1270080250.65268,1337362392.15225,1460561215.4447,1697565948.65323,1985240986.18508,2059094048.26019,2142591375.85053,2437982839.63072,2510126699.05356,1691544192.38242,1894813504.52945,1695825708.45604,1825018190.85071,2072350151.13061,2220978978.17342,2220307368.69593,
Canadá,CAN,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,577170761956.438,578139279437.61,604031623433.401,628546387972.131,652823920265.781,631813279406.808,676084000807.7,742295468318.632,736379777892.562,757950678646.53,892382413817.715,1023196771714.07,1169357979864.66,1315415197461.21,1464977190205.75,1549131208997.19,1371153004986.44,1613464422811.13,1788647906047.76,1828689329348.99,1847208522155.34,1803533209844.65,1556129524418.21,1528243213982.08,1649878054226.82,1716262621082.22,1736425629519.96,
Europa Central y del Báltico,CEB,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,273158442454.314,309399009447.811,393161689766.43,415881598033.9,409852129520.591,448554364636.598,434738468962.56,428026479180.405,468573139250.95,527957538526.194,633714239797.637,762523255165.605,886114592647.931,1002191724643.5,1265850852286.09,1531496010447.76,1289523277830.25,1316611736575.83,1449107473075.26,1352688633437.44,1422193604145.12,1464899669967.39,1292086768710.81,1320631381338.53,1463498188698.06,1644435698536.64,1668851928931.89,
Suiza,CHE,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,264353008256.632,292646657892.813,342617007188.161,330091688511.327,286519135258.044,295045151745.068,289912492344.561,272055499763.145,278631271628.348,301416809957.654,352914820672.756,394163688781.665,408689354320.591,430921192375.179,479913033988.67,554363487212.631,541506500321.662,583782978345.834,699579638413.011,668043613696.287,688504173431.454,709182559935.301,679832292004.984,671309197478.183,679950481622.843,705140620046.7,703082435158.864,
Islas del Canal,CHI,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,,,,,,5945677376.61477,6262740656.85164,6439703434.71024,6232906290.4851,6663669064.7482,7332244897.95918,8553643354.08275,8827272727.27273,9676172953.08188,11514605842.3369,,,,,,,,,,,,,
Chile,CHL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,49297773130.1185,57008425295.8256,73447063319.3034,78039572221.6024,84952360922.4679,81577430181.4074,75173794497.0321,77860932151.8471,70979923960.3742,69736811435.1032,75643459839.6008,99210392857.6116,122964812046.073,154788024805.808,173605968179.255,179638496278.574,172389498444.62,218537551220.071,252251992029.442,267122320056.702,278384345259.377,260541629960.664,243919085308.936,250440136356.127,277044950259.009,298258019275.049,282318159744.65,
China,CHN,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,444731282436.762,564324670005.917,734547898220.508,863746717503.789,961603952951.82,1029043097554.08,1093997267271.06,1211346869605.24,1339395718865.3,1470550015081.55,1660287965662.68,1955347004963.27,2285965892360.54,2752131773355.16,3550342737010.84,4594307032660.79,5101703073086.04,6087163874512.21,7551500124203.36,8532229986993.65,9570406235659.64,10475682920594.5,11061553079876.4,11233276536737.2,12310409370892.8,13894817549374.2,14279937467431,
Côte d'Ivoire,CIV,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,11045759468.9412,8313557450.25213,11000146839.497,12139234938.7863,11722142706.1278,12612033728.8572,12376639822.9265,10717022462.6859,11202353584.6713,12405208665.4831,15340993079.1206,16584164236.2204,17091723906.153,17816714954.2442,20370544322.3074,24322959641.2556,24375209177.9302,24908781285.4756,25414875503.0784,26789047554.5988,31273074527.6975,35363533865.7271,45814637971.4745,47964234560.0514,51588158717.5348,58011466450.8643,58539424929.7248,
Camerún,CMR,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,15498179313.0425,10600157683.8412,9643953174.7735,10513387441.6194,10833497457.5123,10612847429.35,11198378749.4719,10083937740.0624,10371327756.4548,11579343088.1613,14548845764.5325,17430933517.2998,17944084201.4901,19356046327.8995,22365265025.66,26409781215.1844,26017925551.8426,26169323292.5278,29375448542.4466,29102772799.0038,32357345500.9885,34989493826.2179,30928653813.8538,32643697595.8378,35009262788.15,38694156862.9922,39007354359.2798,
"Congo, República Democrática del",COD,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,10706259936.7425,5820382248.28202,5643439376.10491,5771454939.62404,6090840548.18784,6215591269.89747,4711259427.27273,19088046305.7971,7438189100.33333,8728038525.14033,8937567059.87754,10297483481.223,11964484667.9102,14451902467.9315,16737071816.38,19788515873.8942,18648373312.4241,21565720044.4634,25839749198.8233,29306235826.3886,32679745297.6453,35909040265.9328,37917704900.0794,37134799974.5225,38019265625.8845,46831342212.5473,50400746171.4239,
"Congo, República del",COG,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,1918970032.40865,1769365425.04053,2116003977.97529,2540697688.05698,2322718991.26458,1949481296.60762,2353909563.94122,3219910550.39332,2796704577.3082,3034251042.07329,3503723244.83607,4656975222.72243,6650001213.82609,8072305415.35484,8782703766.99342,11649858744.3946,9723300390.77733,13148395201.8041,15655384440.3994,17692912613.1633,17958721571.7526,17783526317.8894,11953249529.737,10335424288.4306,11198674674.3816,13518403446.9566,12267392146.5888,
Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,66446804802.5747,81703500846.0364,92507279383.0387,97160109277.8087,106659508271.255,98443739941.1664,86186158684.7685,99886577330.7271,98211749595.5442,97963003804.7851,94641378693.223,117081522349.677,145619191582.061,161618581266.316,206181826825.28,242186950900.775,232397835678.336,286563105192.456,334943871931.745,370921320483.841,382116126448.555,381112119657.445,293481748240.779,282825009887.458,311883730690.129,333568923004.469,323615979418.651,
Comoras,COM,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,452881443.084162,319189200.353123,398461789.558686,396053797.633321,364445589.702365,370106776.043329,382454989.945311,350264287.687331,378512003.405072,425964697.418664,546885184.990174,633706149.25026,653845122.872074,698431827.740958,795673128.485442,915659192.825112,905341090.570115,907978723.547592,1023086183.79822,1015843368.79008,1116224161.07781,1149587651.69395,966029542.038859,1012835518.26037,1077439662.5798,1178530757.72328,1165839927.06327,
Cabo Verde,CPV,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,490417389.682569,406580652.330537,487148993.533109,501979069.274683,490608657.924976,521910560.524868,592416703.058878,539227277.626411,563024383.296626,620974660.230303,813963830.179217,924318490.7598,971977088.156914,1107891063.43863,1513933983.22398,1789333748.6799,1711817181.52969,1664310769.55229,1865915544.12446,1741809808.96442,1850470042.43281,1859898513.26858,1596800287.16405,1662998678.36743,1769787215.14611,1966983316.56524,1981845740.35828,
Costa Rica,CRI,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,9537297723.10523,10432619325.4203,11513472785.7262,11618286652.063,12552071487.9622,13617405297.2511,14195623342.9011,14949514493.332,15913363440.5692,16504795592.7964,17196009811.1172,18528955524.6272,19948261084.3726,22602721765.2812,26743972564.1217,30612927059.0967,30562361123.0307,37268614024.3178,42262697840.385,46473128285.5589,49745088111.6953,50577769837.7462,54775994478.5095,57157992434.1805,58481858042.5721,60553901420.085,61801385049.0716,
Estados pequeos del Caribe,CSS,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,18998044579.5154,19981135363.7301,22033818890.7377,24055634513.5937,28177583294.0404,30105047881.3947,31909186898.6313,34198261849.0944,35249124487.3872,36990581960.3707,39545843698.6953,43259576005.6832,48918431749.2751,55670905492.0505,61875372966.2167,70340127757.6371,59411430650.892,64524470198.2237,69668274255.6167,72051118641.7628,73417589878.414,74433668499.321,72828471570.5459,69191343076.2298,71452564226.3475,74967267520.1689,77721714917.8506,
Cuba,CUB,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,22367254864.8649,28448326756.7568,30429803651.2192,25017368700,25365908100,25736331200,28364615200,30565400000,31682400000,33590500000,35901200000,38203000000,42643836100,52742800000,58603900000,60806300000,62080000000,64328000000,68990000000,73141000000,77148000000,80656000000,87133000000,91370000000,96851000000,100023000000,,
Curacao,CUW,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,3038699608.93855,3131096089.38547,3147616201.11732,3158406033.51955,3151910782.1229,3122287932.96089,3116610111.73184,3127908044.69274,3101787709.49721,
Islas Caimán,CYM,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,,,,,,,,,,,,,,4200439498.52838,4466438823.03247,4586114070.09916,4281868765.92454,4156990816.04561,4186223864.8445,4291158967.90881,4405954696.16336,4563017851.62436,4708336756.08849,4909498942.67103,5153091157.77225,5517361237.63423,,
Chipre,CYP,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,6590291048.29211,7425703928.57143,9933133247.08926,10011918444.1656,9547818700.11403,10248617647.0588,10497908306.3646,9985844486.33365,10397897085.6102,11420227884.6154,14547325028.3126,17320552500,18433411267.2553,20072786350.5206,23968764029.5647,27844698989.3072,25945391775.4932,25732432719.0773,27565469097.9955,24978513426.6992,23900872625.8467,23156850006.6427,19842404304.8929,20953442550.3653,22729184365.1152,25309818138.8758,24948935408.0376,
República Checa,CZE,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,40866748705.1075,47850203856.1751,60147174076.8651,67387788632.9812,62180159376.1239,66807429711.411,65173130995.2212,61828166496.0941,67808032979.5429,82196001050.7474,100090467581.268,119814434353.575,137143471328.274,156264095664.643,190183800884.018,236816485762.988,207434296805.33,209069940963.177,229562733398.948,208857719320.649,211685616592.931,209358834156.329,188033050459.881,196272068576.338,218628940951.675,248908731817.502,250680504529.647,
Alemania,DEU,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,2071323790370.28,2205074123177.05,2585792275146.72,2497244606186.64,2211989623279.95,2238990774702.68,2194204133816.32,1943145384190.16,1944107382550.34,2068624129493.69,2496128668171.56,2809187981127.39,2845802760850.64,2992196713084.93,3421229126745.14,3730027830672.33,3397791053070.3,3396354075663.73,3744408602683.94,3527344944139.83,3732743446218.92,3883920155292.26,3356235704119.75,3467498002104.33,3682602479929.42,3963767526250.98,3861123558039.21,
Djibouti,DJI,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,466048469.22986,491689220.744875,497723960.589913,494004647.73437,502675542.001227,514267869.300758,536080148.097299,551230861.856505,572417440.820162,591122039.601398,622044665.515049,666072101.777505,708633194.726566,768873684.032838,847918929.107984,999105339.267729,1049110684.72493,1128611700.3618,1239144501.77525,1353632941.5207,2042817162.85639,2214681573.56933,2430287967.02678,2603554906.59464,2751461055.59307,3012820409.63313,3324634256.13324,
Dominica,DMA,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,245527592.592593,264375666.666667,274522148.148148,292286000,302989185.185185,322409851.851852,331759000,333468888.888889,340205074.074074,333195185.185185,343310666.666667,367199111.111111,364255074.074074,390250148.148148,421375851.851852,458190185.185185,489074333.333333,493825925.925926,501025925.925926,485996296.296296,498296296.296296,520207407.407407,540737037.037037,576229629.62963,519837037.037037,551074074.074074,582403703.703704,
Dinamarca,DNK,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,143195627014.605,156162386724.523,185006881515.065,187632346387.984,173537647058.824,176991934992.837,177965188354.692,164158739097.623,164791442543.375,178635163717.431,218096033517.009,251373002954.382,264467336457.169,282884947702.966,319423424509.066,353361038818.383,321241303699.006,321995279401.502,344003137611.271,327148943812.137,343584391647.927,352993631617.708,302673070846.857,313115929314.339,332121063806.391,356879499797.896,350104327658.675,
República Dominicana,DOM,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,13081042396.3153,14664237669.3135,16598679275.3976,18241691854.1914,20017908832.3285,21672526559.7479,22137599984.4373,24305116729.1701,25601765403.0896,27137508655.3127,21403167849.0353,22322395369.1384,35777570134.0385,37879869898.3451,43965420071.0915,48122547176.8322,48261033297.3001,53860175556.5208,58029750744.3809,60681537194.7076,62682163837.6521,67179914026.2773,71164825257.7372,75704720189.6204,79997975622.7604,85555378043.7999,88941299734.2073,
Argelia,DZA,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,49946455210.966,42542571305.5136,41764052457.8814,46941496779.8499,48177862501.9495,48187747528.899,48640580406.7654,54790233855.966,54744725765.7191,56760246981.7525,67863841333.4195,85325003122.0947,103198251003.394,117027321306.159,134845573817.762,171008067513.162,137206139022.712,161155315145.814,200254371997.255,209021250805.932,209724351221.97,213860450595.829,166361491140.753,159994837855.12,170163165960.516,175405660377.359,171091289782.245,
